0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.140249999999999986e+01,2.455230000000000000e+05,1.021000000000000000e+03
1.226733333333333320e+01,1.025210000000000000e+05,6.800000000000000000e+02
9.289333333333333442e+00,3.693420000000000000e+05,2.055000000000000000e+03
7.293833333333333613e+00,1.568120000000000000e+05,1.453000000000000000e+03
7.249666666666667147e+00,1.602050000000000000e+05,5.310000000000000000e+02
7.117666666666666586e+00,1.175860000000000000e+05,1.398000000000000000e+03
1.114416666666666700e+01,2.334400000000000000e+05,8.850000000000000000e+02
8.524166666666666003e+00,1.378840000000000000e+05,4.280000000000000000e+02
2.459333333333333371e+00,4.927330000000000000e+05,6.634000000000000000e+03
2.424833333333333396e+00,4.614070000000000000e+05,2.030000000000000000e+03
1.163433333333333408e+01,1.934440000000000000e+05,7.550000000000000000e+02
1.205833333333333179e+01,4.054950000000000000e+05,3.758000000000000000e+03
1.010183333333333344e+01,3.196530000000000000e+05,1.839000000000000000e+03
1.173599999999999888e+01,3.370170000000000000e+05,1.670000000000000000e+03
9.974999999999999645e+00,8.965200000000000000e+04,6.090000000000000000e+02
1.249866666666666504e+01,2.026730000000000000e+05,1.335000000000000000e+03
9.211499999999999133e+00,1.953330000000000000e+05,7.310000000000000000e+02
1.234633333333333383e+01,2.602130000000000000e+05,1.597000000000000000e+03
1.200650000000000084e+01,1.603510000000000000e+05,8.960000000000000000e+02
1.110299999999999976e+01,3.075810000000000000e+05,1.184000000000000000e+03
1.243950000000000067e+01,1.095760000000000000e+05,7.410000000000000000e+02
1.169999999999999929e+00,1.694910000000000000e+05,5.590000000000000000e+02
1.389833333333333343e+01,1.806900000000000000e+05,1.280000000000000000e+03
1.085033333333333339e+01,1.182460000000000000e+05,6.940000000000000000e+02
8.302333333333333343e+00,3.060550000000000000e+05,1.856000000000000000e+03
1.072733333333333405e+01,3.136890000000000000e+05,2.007000000000000000e+03
1.099183333333333401e+01,3.162070000000000000e+05,3.736000000000000000e+03
8.233333333333332782e-02,1.278740000000000000e+05,1.681000000000000000e+03
1.305833333333333179e+01,9.215100000000000000e+04,5.010000000000000000e+02
1.853166666666666629e+00,1.112510000000000000e+05,6.840000000000000000e+02
1.289516666666666644e+01,1.422190000000000000e+05,1.029000000000000000e+03
1.304716666666666747e+01,1.952220000000000000e+05,6.760000000000000000e+02
1.142566666666666642e+01,2.981820000000000000e+05,1.318000000000000000e+03
1.271033333333333282e+01,1.410400000000000000e+05,1.287000000000000000e+03
1.336733333333333285e+01,2.628170000000000000e+05,9.620000000000000000e+02
1.718666666666666787e+00,1.320810000000000000e+05,1.433000000000000000e+03
2.662500000000000089e+00,2.041970000000000000e+05,1.214000000000000000e+03
