0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.435000000000000000e+03,4.500000000000000000e+01,0.000000000000000000e+00
1.201000000000000000e+03,4.500000000000000000e+01,4.000000000000000000e+00
1.103000000000000000e+03,3.000000000000000000e+01,1.000000000000000000e+00
1.268000000000000000e+03,3.200000000000000000e+01,2.000000000000000000e+00
1.265000000000000000e+03,5.600000000000000000e+01,0.000000000000000000e+00
1.260000000000000000e+03,5.100000000000000000e+01,0.000000000000000000e+00
7.010000000000000000e+02,4.600000000000000000e+01,1.000000000000000000e+00
1.281000000000000000e+03,6.300000000000000000e+01,2.000000000000000000e+00
8.790000000000000000e+02,3.900000000000000000e+01,0.000000000000000000e+00
1.327000000000000000e+03,4.900000000000000000e+01,1.000000000000000000e+00
1.314000000000000000e+03,5.100000000000000000e+01,1.000000000000000000e+00
8.090000000000000000e+02,4.300000000000000000e+01,3.000000000000000000e+00
5.960000000000000000e+02,5.800000000000000000e+01,4.000000000000000000e+00
6.980000000000000000e+02,7.000000000000000000e+01,2.000000000000000000e+00
9.750000000000000000e+02,6.700000000000000000e+01,1.000000000000000000e+00
6.820000000000000000e+02,5.400000000000000000e+01,0.000000000000000000e+00
4.390000000000000000e+02,4.000000000000000000e+01,0.000000000000000000e+00
1.200000000000000000e+01,3.300000000000000000e+01,0.000000000000000000e+00
1.426000000000000000e+03,2.100000000000000000e+01,1.000000000000000000e+00
6.240000000000000000e+02,4.000000000000000000e+01,0.000000000000000000e+00
6.050000000000000000e+02,3.400000000000000000e+01,2.000000000000000000e+00
1.059000000000000000e+03,4.500000000000000000e+01,0.000000000000000000e+00
1.042000000000000000e+03,6.600000000000000000e+01,4.000000000000000000e+00
1.387000000000000000e+03,4.300000000000000000e+01,2.000000000000000000e+00
9.630000000000000000e+02,3.900000000000000000e+01,1.000000000000000000e+00
1.218000000000000000e+03,2.000000000000000000e+01,0.000000000000000000e+00
1.261000000000000000e+03,4.000000000000000000e+01,2.000000000000000000e+00
1.115000000000000000e+03,4.400000000000000000e+01,0.000000000000000000e+00
8.100000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00
5.370000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
5.490000000000000000e+02,2.900000000000000000e+01,0.000000000000000000e+00
1.282000000000000000e+03,3.200000000000000000e+01,0.000000000000000000e+00
9.130000000000000000e+02,3.500000000000000000e+01,0.000000000000000000e+00
1.219000000000000000e+03,1.500000000000000000e+01,0.000000000000000000e+00
1.184000000000000000e+03,1.600000000000000000e+01,0.000000000000000000e+00
8.840000000000000000e+02,3.200000000000000000e+01,0.000000000000000000e+00
1.018000000000000000e+03,2.300000000000000000e+01,0.000000000000000000e+00
8.630000000000000000e+02,3.300000000000000000e+01,0.000000000000000000e+00
6.940000000000000000e+02,3.300000000000000000e+01,0.000000000000000000e+00
1.283000000000000000e+03,4.200000000000000000e+01,0.000000000000000000e+00
1.281000000000000000e+03,2.700000000000000000e+01,2.000000000000000000e+00
4.050000000000000000e+02,2.900000000000000000e+01,0.000000000000000000e+00
6.720000000000000000e+02,3.800000000000000000e+01,1.000000000000000000e+00
6.790000000000000000e+02,3.800000000000000000e+01,0.000000000000000000e+00
7.240000000000000000e+02,4.400000000000000000e+01,1.000000000000000000e+00
7.840000000000000000e+02,3.700000000000000000e+01,1.000000000000000000e+00
1.151000000000000000e+03,3.600000000000000000e+01,2.000000000000000000e+00
1.241000000000000000e+03,3.600000000000000000e+01,1.000000000000000000e+00
5.720000000000000000e+02,1.600000000000000000e+01,0.000000000000000000e+00
6.730000000000000000e+02,2.300000000000000000e+01,0.000000000000000000e+00
1.232000000000000000e+03,3.500000000000000000e+01,0.000000000000000000e+00
8.580000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00
6.740000000000000000e+02,1.500000000000000000e+01,0.000000000000000000e+00
9.970000000000000000e+02,1.600000000000000000e+01,0.000000000000000000e+00
9.070000000000000000e+02,1.200000000000000000e+01,0.000000000000000000e+00
8.610000000000000000e+02,2.800000000000000000e+01,3.000000000000000000e+00
5.320000000000000000e+02,1.600000000000000000e+01,0.000000000000000000e+00
1.206000000000000000e+03,3.000000000000000000e+01,1.000000000000000000e+00
1.190000000000000000e+03,2.100000000000000000e+01,0.000000000000000000e+00
6.040000000000000000e+02,3.600000000000000000e+01,7.000000000000000000e+00
1.122000000000000000e+03,4.100000000000000000e+01,1.000000000000000000e+00
6.430000000000000000e+02,2.500000000000000000e+01,2.000000000000000000e+00
3.500000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00
1.305000000000000000e+03,2.300000000000000000e+01,0.000000000000000000e+00
9.200000000000000000e+02,1.500000000000000000e+01,0.000000000000000000e+00
3.670000000000000000e+02,5.300000000000000000e+01,1.000000000000000000e+00
7.420000000000000000e+02,2.200000000000000000e+01,0.000000000000000000e+00
1.272000000000000000e+03,2.400000000000000000e+01,3.000000000000000000e+00
9.200000000000000000e+02,1.400000000000000000e+01,0.000000000000000000e+00
1.185000000000000000e+03,2.300000000000000000e+01,0.000000000000000000e+00
7.330000000000000000e+02,2.800000000000000000e+01,1.000000000000000000e+00
1.233000000000000000e+03,2.100000000000000000e+01,0.000000000000000000e+00
1.230000000000000000e+03,1.800000000000000000e+01,0.000000000000000000e+00
1.228000000000000000e+03,1.300000000000000000e+01,0.000000000000000000e+00
9.780000000000000000e+02,1.700000000000000000e+01,2.000000000000000000e+00
1.063000000000000000e+03,2.700000000000000000e+01,6.000000000000000000e+00
8.450000000000000000e+02,3.600000000000000000e+01,0.000000000000000000e+00
4.770000000000000000e+02,2.000000000000000000e+01,0.000000000000000000e+00
1.131000000000000000e+03,7.000000000000000000e+00,0.000000000000000000e+00
5.400000000000000000e+02,7.000000000000000000e+00,0.000000000000000000e+00
7.050000000000000000e+02,9.000000000000000000e+00,2.000000000000000000e+00
1.262000000000000000e+03,4.000000000000000000e+00,0.000000000000000000e+00
1.088000000000000000e+03,1.500000000000000000e+01,0.000000000000000000e+00
5.980000000000000000e+02,9.000000000000000000e+00,1.000000000000000000e+00
